TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
9.380861678,1.21488,0.30733,0.476274,0.0178162,0.491021,1.42957,0.0666771,0.171954,1.34464,0.00183852,0.189331,1.49001
9.427301587,1.15845,0.223644,0.563166,0.0107758,0.310037,1.24645,0.0444788,0.161233,1.43862,0.0013189,0.283786,1.52912
9.473741497,1.17117,0.41163,0.807947,0.0212813,0.364789,1.06516,0.112077,0.167504,1.34737,0.000998169,0.265045,1.539
9.520181406,1.33306,0.226594,0.908934,0.0120417,0.55007,0.854008,0.343849,0.152594,1.41448,0.000929612,0.0771089,1.39815
9.566621315,1.03384,0.146402,0.936477,0.183525,0.962128,0.626352,0.788846,0.20151,1.41087,0.000403815,0.0791885,1.01495
9.613061224,1.18295,0.260546,1.01512,0.290126,1.22773,0.079826,1.10932,0.520546,1.04055,0.0392365,0.0436224,0.379568
9.659501134,0.917881,0.521218,0.543019,0.932794,0.868341,0.178787,1.26395,0.736675,0.504387,0.479104,0.286002,0.1407
9.705941043,0.371669,0.446048,0.487038,1.06084,0.8597,0.287951,1.09257,0.579308,0.906983,0.29083,0.445784,0.376638
9.752380952,0.850788,0.310856,0.360998,1.29822,0.744449,0.261306,0.874221,0.954585,0.808476,0.376815,0.144723,0.528676
9.798820862,0.776568,0.270894,0.389233,1.26277,0.747032,0.282699,0.862292,0.941659,0.735042,0.371781,0.173946,0.557032
9.845260771,0.736231,0.381959,0.399573,1.42485,0.808186,0.170642,0.978283,0.993762,0.554813,0.377334,0.0897249,0.313744
9.891700680,0.636429,0.405362,0.180721,1.31705,0.835737,0.247575,1.11458,1.21909,0.634525,0.0990257,0.165515,0.114404
9.938140590,0.745874,0.284085,0.145386,1.36864,0.885215,0.261403,1.35259,1.422,0.523168,0.00454215,0.115398,0.424796
9.984580499,0.775993,0.280592,0.246095,1.25854,0.995101,0.31338,1.3045,1.22164,0.602997,0.0257684,0.0318481,0.733413
10.031020408,1.00965,0.315462,0.412775,1.38436,0.971117,0.140746,1.37572,1.04027,0.562268,0.258444,0.0392027,0.543209
10.077460317,1.11952,0.379752,0.503922,1.58653,0.901548,0.103835,1.38219,0.941966,0.307444,0.401302,0.101348,0.296835
10.123900227,1.54949,0.48567,0.531362,1.67359,0.742478,0.0708742,1.80664,0.466503,0.13577,0.319477,0.658121,0.00418749
10.170340136,2.05014,0.391782,0.607058,2.19401,0.0187027,0,2.09514,0.342004,0.312152,0.0984409,0.53122,0.174962
10.216780045,1.38003,0.517692,0.633562,2.13498,0,0.106562,1.94603,0.389796,0.597063,0.00108883,0.421041,0.210126
10.263219955,0.239564,0.643893,0.767009,2.16775,0,0.0765016,1.85738,0.520305,0.550431,0.00128851,0.534603,0.220794
10.309659864,0.273541,0.661138,0.824111,2.44059,0,0,1.63744,0.518017,0.141107,0.0176476,0.794823,0.220491
10.356099773,0.00432588,0.443136,0.719872,2.51928,0.0191108,0,1.32638,0.509039,0.152817,0.00295365,1.15297,0.340294
10.402539683,0.184892,0.588362,0.590345,2.42611,0.13635,0.470256,0.277043,1.07561,0.774171,0.00266695,0.806268,0.694254
10.448979592,0.595514,0.484186,0.467255,1.90054,0.513007,0.280102,0.773067,1.17707,0.735555,0.329958,0.711196,0.275943
10.495419501,0.682187,0.498068,0.329793,1.79806,0.68489,0.215892,1.1266,0.910605,0.653723,0.616371,0.162087,0.189082
10.541859410,0.750782,0.514239,0.433666,1.55161,0.692128,0.177922,1.28327,0.657233,0.491373,0.709738,0.119369,0.234288
10.588299320,0.700247,0.577196,0.502906,1.5314,0.690051,0.142676,1.32497,0.534673,0.332643,0.772765,0.284858,0.339676
10.634739229,0.553968,0.607863,0.580912,1.97978,0.691896,0.0781415,1.57098,0.542362,0.263286,0.501723,0.769216,0.377543
10.681179138,1.56718,0.429713,0.676238,2.07144,0.804775,0.0131425,1.67962,0.318361,0.13251,0.27262,0.903247,0.135581
10.727619048,1.64749,0.474236,0.811049,1.66324,0.0766177,0.0199537,1.59074,0.393679,0.500142,0.0014439,1.00994,0.197314
10.774058957,1.34841,0.24705,0.858396,0.013004,0.283848,1.6526,0.562868,0.28458,1.53793,0.00151509,0.0971792,1.4099
10.820498866,1.40876,0.242662,0.460962,0.0189421,0.747866,1.52825,0.154161,0.174246,1.41444,0.00129688,0.0788307,1.26983
10.866938776,1.3422,0.277273,0.469403,0.0341003,0.334427,1.33329,0.0898803,0.152943,1.38274,0.00102541,0.172624,1.43983
10.913378685,1.29838,0.394653,0.701663,0.160404,0.391014,1.05669,0.103323,0.170542,1.32156,0.000786787,0.122481,1.47948
10.959818594,1.32105,0.38061,0.776491,0.132461,0.503519,0.93491,0.221025,0.197259,1.32607,0.0393431,0.159116,1.47198
11.006258503,1.27896,0.275037,0.826977,0.0229126,0.656663,0.68821,0.318772,0.26371,1.41789,0.0703866,0.34289,1.43238
11.052698413,1.28219,0.345022,0.911635,0.00648019,0.652455,0.314123,0.783321,0.345551,1.34098,0.032148,0.288725,0.879101
11.099138322,0.197175,0.92346,0.488555,1.17618,0.105297,0.192151,1.1746,0.685344,0.600645,0.00347526,1.27059,0.163662
11.145578231,0.0694302,0.342036,0.0529927,2.06618,0.157252,0.0336436,1.14029,1.20575,0.949675,0.00317187,1.69946,0.66556
11.192018141,0.225552,0.302567,0.257713,1.09186,0.407714,0.405949,0.355023,0.374453,1.6701,0.227863,0.363798,1.33525
11.238458050,0.221349,0.394957,0.359828,0.579762,0.254819,0.521258,0.420696,0.0124486,1.38606,0.511572,0.248275,2.09289
11.284897959,0.183862,0.377444,0.531824,0.908028,0.241922,0.85307,0.796509,0.0147859,0.860277,0.268365,0.0790703,2.61294
11.331337868,0.000680195,0.434703,0.595969,1.26592,0.205427,0.688617,0.872651,0.00433865,0.381276,0.181331,0,3.17455
11.377777778,0.147111,0.365815,0.502856,1.45854,0.209618,0.12414,1.24839,0.00335447,0.176277,0.132205,0,3.59235
11.424217687,0.631241,0.0425332,0.17733,1.58139,0.00585713,0.0338285,1.44954,0.303182,1.15711,0.0465458,0.0182162,3.60165
11.470657596,0.424914,0.0471618,0.628763,1.39632,0.0282684,0.0323867,1.18864,0.287188,2.35932,0.0657635,0.0383487,2.90941
11.517097506,0.135786,0.0519692,0.68716,1.26432,0.522473,0.267132,0.87732,0.448436,2.50565,0.00915689,0.00697111,1.01882
11.563537415,0.682672,0.0853076,0.836864,1.2738,0.703698,0.13088,0.541632,0.380525,2.1746,0.00216012,0.139659,0
11.609977324,0.686878,0.0800158,0.924789,1.62117,0.676487,0.0525016,0.802007,0.238937,1.58287,0.244325,0.157994,0.0013523
11.656417234,0.594679,0.0266938,0.952891,2.1382,0.350094,0.0411278,1.24272,0.0418047,0.987727,0.709415,0.190902,0.153011
11.702857143,0.303296,0,0.970109,2.94364,0.096468,0.00337562,1.33933,0.144627,0.417321,0.829372,0.642165,0.180539
11.749297052,0.134134,0,0.947391,3.38278,0.152688,0.0159152,1.18475,0.470008,0.354616,0.647931,0.670927,0.650583
11.795736961,0.480853,0.0666709,0.490192,3.60564,0.177501,0.0602992,1.14107,0.940178,0.225643,0.451621,0.807099,0.806445
11.842176871,0.44287,0.18761,0.176003,3.5678,0.170397,0.0798272,1.43787,0.880006,0.160249,0.214029,1.88353,0.123012
11.888616780,0.268461,0.277588,0.215962,3.14033,0.160721,0.287436,1.66555,0.605233,0.0246709,0.190534,2.5517,0
11.935056689,1.2663,0.175009,0.195224,1.79904,0.0643835,0.699113,1.57348,0.491981,0.0237425,0.383746,2.58229,0.0284988
11.981496599,1.25147,0.000153395,0.282088,0.512175,0.332331,2.33099,0.953226,0.338388,0.06592,0.219775,2.24368,0.164676
12.027936508,1.27986,0.184965,0.0227386,0.152621,0.269867,2.883,0.771163,0.335968,0.0137274,0.380147,1.82107,0.164034
12.074376417,1.25554,0.276317,0.11545,0.169856,0.280047,2.79063,0.413199,0.456223,0.0455924,0.358085,1.85008,0.114525
12.120816327,1.15916,0.393448,0.261885,0.23351,0.234033,2.21787,0.0352103,0.491082,0.0902906,0.329156,2.05386,0.0211646
12.167256236,0.994393,0.659466,0.522813,0.215788,0.375325,2.05801,0.0282173,0.656031,0.127399,0.229904,2.2939,0.063989
12.213696145,0.975811,0.376622,0.847561,0.148316,0.398465,1.48797,0.469077,0.494906,0.218184,0.165706,2.54974,0.0821349
12.260136054,1.20481,0.193406,1.00607,0.123443,0.449589,0.651091,1.26291,0.124219,1.10572,0.0972231,1.60879,0.933037
12.306575964,1.2343,0.0588905,0.711054,0.0511062,0.432211,0.688361,1.06116,0.0600109,1.29077,0.0442496,1.37243,1.17372
12.353015873,1.02757,0.284185,0.466891,0.0535059,0.577221,0.512196,1.28586,0.0179219,1.16473,0,1.32902,1.19522
12.399455782,0.602137,0.751149,0.625171,0.0457459,0.643367,0.11871,1.48198,0,0.984379,0,1.45148,1.20045
12.445895692,0.153843,0.792742,0.820123,0.0155211,0.757192,0.0510439,1.97897,0,0.438722,0,1.95664,0.921483
12.492335601,0,0.636527,0.699969,0.252428,0.677512,0.0889426,2.43889,0.00559718,0.051315,0,2.42306,0.205606
12.538775510,0.072142,0.841104,0.68788,0.387134,0.668081,0.264132,2.48436,0.161222,0.0850006,0.0809117,2.48754,4.70681e-06
12.585215420,0.124366,0.892304,0.61867,1.41633,0.467044,0.281172,2.03289,0.244934,0.422553,0.0469134,2.00087,0.0302617
12.631655329,0.172248,0.726791,0.516982,1.96414,0,0.197552,1.22198,0.316473,1.86156,0.329217,1.39643,0.0536774
12.678095238,0.145917,0.304802,0.268686,2.11332,0,0.0337771,0.491445,0.442451,2.76656,0.325165,0.98433,0.18398
12.724535147,0.000277948,0.428616,0.268977,1.91601,0,0.00656123,0.0719764,0.587275,2.93017,0.116349,1.03323,0.205361
12.770975057,0.000106401,0.537995,0.53779,1.74891,0.143482,0.0532246,0.132694,0.649858,2.60351,0,1.50237,0.177384
12.817414966,0.00272474,0.252352,0.585671,1.25581,0.572949,0.117088,0.641518,0.570278,0.82609,0.0467762,2.31388,0.646506
12.863854875,0.00616718,0.226359,0.401062,0.500157,0.546171,0.606191,1.05693,0.301121,0.0481698,0.232045,2.15376,1.23159
12.910294785,0.0838031,0.231474,0.460689,0.254312,0.51264,1.07988,1.02568,0.11973,0.0562818,0.13469,2.16995,1.2948
12.956734694,0.151409,0.183044,0.515123,0.145623,0.444689,1.52947,1.09144,0.0831484,0.0412923,0.00947195,2.35006,1.10881
13.003174603,0.188947,0.0933227,0.552953,0.296118,0.00520135,1.83874,1.10947,0.0571206,0.0128016,0,2.52062,0.874541
13.049614512,0.123187,0.0560576,0.407601,0.858716,0.0105267,1.65361,0.902525,0.0537715,0.0210722,0,2.53013,0.59077
13.096054422,0.000533294,0.165196,0.187566,1.14203,0.0630423,1.2318,0.789131,0.239859,0.0300209,0.108471,2.45902,0.339805
13.142494331,0.000158911,0.366871,0.331538,1.30106,0.222683,0.768801,0.888286,0.533385,0.0783975,0,2.03437,0.258504
13.188934240,0.630835,1.68144,0.534213,0.598921,0.379996,0.00436941,0.904455,0.658152,0.402026,0.0837328,1.4165,0.222682
13.235374150,0.660897,2.11208,0.627477,0.361369,0.397172,0.00779189,0.953217,0.581736,0.741609,0.15407,0.445665,0
13.281814059,0.363958,2.36884,0.666202,0.421736,0.189594,0.00820278,1.02727,0.590882,0.9427,0.2106,0.631005,0
13.328253968,0.233234,2.38344,0.779559,0.760579,0.108958,0.0118892,0.96493,0.741959,0.884199,0.348193,1.09925,0.0295574
13.374693878,0.22294,1.76988,0.747135,2.38078,0.0540377,0,0.713633,0.892343,0.670381,0.348329,1.37497,0.0659813
13.421133787,0.113496,1.15516,0.332237,3.31741,0,0,0.106613,0.814264,0.842814,0.122746,1.68838,0.184301
13.467573696,0.000460814,0.650823,0.0349168,3.95171,0,0.0795328,0.240003,0.718128,0.742139,0.138201,1.403,0.158517
13.514013605,0,0.381551,0.0430679,3.94266,0.00358533,0.252305,0.316224,0.694794,0.968017,0.0449961,1.20176,0.193801
13.560453515,0.150219,0.723568,0.381523,3.6102,0.0351897,0.292181,0.597316,0.707249,0.960027,0,1.11863,0.0379985
13.606893424,0.245464,1.34181,0.902231,2.17723,0.0306993,0.260475,1.00386,0.666121,0.705675,0,0.937631,0
13.653333333,0.124419,1.45694,0.711931,1.72263,0.0565721,0.295698,1.27916,0.583728,0.755199,0.0763887,0.777328,0
13.699773243,0.186315,2.18582,0.277916,1.459,0.256918,0.498107,1.24859,0.513762,0.264337,0.06784,0.705604,0.0313014
13.746213152,0.375045,1.95825,0.0836583,1.20917,0.266557,0.594545,1.08365,0.457179,0.502686,0.000377524,0.92426,0.755241
13.792653061,0.8252,1.27311,0.0307176,1.21546,0.274205,0.723086,0.639126,0.353478,0.665112,0.000263635,0.997051,1.00833
13.839092971,0.916118,1.15592,0.178223,0.960336,0.315972,0.853783,0.33973,0.271751,0.956971,0,1.01779,1.05677
13.885532880,0.931294,0.70324,0.753285,0.884551,0.328727,0.583137,0.676742,0.359683,1.48275,0,0.606217,0.652513
13.931972789,0.355204,0.520979,0.706806,1.3128,0.507857,0.095197,0.909381,0.251248,1.43766,0.235345,1.18327,0.124445
13.978412698,0.28491,1.36097,0.526462,0.954261,0.862447,0.0888554,0.792849,0.131052,0.564589,0.445677,1.36189,0
14.024852608,0.355123,1.52971,0.380885,0.357142,0.970275,0.0697117,0.742858,0.00581778,0.3348,0.684107,1.72359,0.0218538
14.071292517,0.3421,1.43369,0.159016,0.421995,0.997859,0.133337,0.657681,0.0119656,0.19392,0.850168,2.02598,0.0438749
14.117732426,0.172777,1.63453,0.187362,0.285412,1.02703,0.291721,0.685962,0.0242973,0.267169,0.520943,2.36998,0.0811456
14.164172336,0.182018,1.52104,0.391797,0.359481,0.825744,1.17101,0.817318,0.0248934,0.323952,0.0131406,2.54064,0.0421343
14.210612245,0.11642,1.66891,0.383554,0.400281,0.0285448,1.51257,1.04926,0.112228,0.557632,0,2.89086,0.0554396
14.257052154,0.145675,1.87105,0.285496,0.202657,0.0129411,1.45577,0.731732,0.0125634,0.747664,0,3.19158,0.0808303
14.303492063,0.12687,2.04142,0.414182,0.301711,0.0774452,1.62094,0.28712,0,0.759143,0,2.71149,0.0800558
14.349931973,0.137225,1.99755,0.447233,0.501536,0.0373311,1.46176,0.259237,0,0.703564,0,2.69184,0.0391354
14.396371882,0.0936892,1.68395,0.543851,0.970147,0.00783341,1.12036,0.420803,0,0.605869,0.0325146,2.73051,0
14.442811791,0.146926,1.34596,0.538006,1.57183,0.0126516,0.808252,0.569466,0,1.47428,0.0253807,2.37612,0.0293908
14.489251701,0.130721,0.925836,0.189022,2.32556,0.0494496,0.605314,0.0689179,0.0274246,3.01087,0.455651,0.18539,0.988373
14.535691610,0.000229841,0.24189,0.167302,2.08669,0.0409849,0.350155,0.175293,0,3.65741,0.601201,0.00347439,1.60673
14.582131519,0.000594721,0.254742,0.142941,2.05654,0.0219491,0.0628958,0.219826,0,3.66038,0.439882,0.0040165,1.95389
14.628571429,0.00068588,0.241223,0.179705,2.07647,0.00278199,0.0980862,0.2356,0,3.50221,0.351101,0.0140561,2.3941
14.675011338,0.041182,0.109299,0.960736,1.76332,0,0.45649,0.176025,0,3.11914,0.0903293,0.0652605,2.90699
14.721451247,0.0946596,0.0708445,1.14248,1.46669,0.133667,0.91737,0.0242092,0.0246168,2.43118,0,1.10093,2.50449
14.767891156,0.0979946,0.00463785,1.05175,1.60162,0.438005,1.07089,0.0306933,0.104551,1.69441,0,1.88489,1.76158
14.814331066,0.318602,0.157573,0.759254,1.29361,1.09637,1.32095,0.151063,0.0176433,0.841632,0,1.63169,1.55649
14.860770975,0.0967832,0.242104,0.377357,1.15045,1.22632,1.08734,0.411304,0.192896,0.525563,0,1.40665,1.45904
14.907210884,0.0713567,0.28533,0.342798,1.51081,1.10564,0.603001,0.811665,0.0718325,0.505011,0.0476718,1.35802,1.43484
14.953650794,0.130981,0.362127,0.322897,1.47791,0.900756,0.111788,1.10727,0.014063,0.837996,0.0762616,1.73528,1.34222
15.000090703,0.189356,0.298754,0.260688,1.43386,0.126058,0.037141,1.04031,0,1.38507,0.0776846,2.11861,1.28239
15.046530612,0.136916,0.152755,0.00391056,1.52387,0.026685,0,0.694621,0.0115861,1.89103,0.0649794,2.56484,0.758723
15.092970522,0.0341808,0.051022,0.00409074,1.64702,0,0,0.292832,0,2.24782,0.154807,2.16264,1.27377
15.139410431,1.1088,0.126818,0.0134592,1.04203,0.536443,0.802091,0.0847802,0.0794428,2.51169,0.0592197,0.000433064,1.19869
15.185850340,0.970052,0.0936129,0.0610472,0.677079,0.881478,0.61333,0.180063,0.0757392,2.16991,0.0479367,0.550275,1.31519
15.232290249,0.683139,0.0224229,0.069798,0.469962,0.906182,0.833612,0.225102,0.0964489,1.98701,0.059602,0.543071,1.73551
15.278730159,0.4985,0.00180245,0.176467,0.478943,0.778534,0.829508,0.180556,0.182555,1.96225,0.0566885,0.327291,2.30344
15.325170068,0.488827,0.00241727,0.266144,0.704693,0.611106,0.406709,0.188281,0.14502,1.98229,0.0451271,0.054417,2.80964
15.371609977,0.418888,0.14318,0.339028,1.05686,0.775598,0.28176,0.264404,0.170712,1.55634,0.0163976,0.0635566,2.9014
15.418049887,0.39575,0.282265,0.310198,1.92624,0.785521,0.212323,0.432582,0.0400556,1.10684,0.00197924,2.11309,1.3246
15.464489796,0.122091,0.250673,0.297172,1.96754,0.471307,0.35112,0.640817,0.031168,0.841959,0.0223711,2.94209,0.356686
15.510929705,0.165065,0.100443,0.181734,1.84934,0.104707,0.648311,0.703287,0.0141214,0.807817,0.00759039,3.06328,0.426562
15.557369615,0.175719,0.0330342,0.273299,1.91637,0.188162,0.846358,0.699371,0.00921947,0.583793,0.00531513,2.86014,0.471623
15.603809524,0.235782,0.0773876,0.379543,2.01814,0.527677,0.712981,0.745419,0.0131905,0.569973,0.000956703,2.15144,0.61417
15.650249433,0.331943,0.217,0.288677,1.7443,0.543758,0.392268,0.84057,0.269343,1.22096,0,1.10196,0.965685
15.696689342,0.671652,0.0654516,0.134596,1.72839,0.186171,0.288238,0.902486,0.333867,1.5033,0.357346,0.478295,0.216988
15.743129252,0.222862,0.176259,0.322289,1.97243,0.00430454,0.205174,0.675625,0.0526778,2.00172,0.7614,0.317956,0.62818
15.789569161,0.179426,0.34017,0.744556,2.1817,0.0254113,0.0472764,0.642468,0.00238067,2.2558,0.611573,0.274597,0.577562
15.836009070,0.116903,0.292803,1.10162,2.18792,0.0904902,0.0141009,0.636853,0.00588581,2.73475,0.418138,0.00273721,0.416425
15.882448980,0.143924,0.202894,1.59338,1.50332,0.0319518,0,0.381908,0,3.27318,0.0392737,0.0025586,0.184422
15.928888889,0.180781,0.02664,1.71525,1.25506,0.0065402,0,0.0958319,0.215128,3.6476,0,0.000493443,0.365879
15.975328798,0.0773506,0.216771,1.70713,1.15649,0,0.00526111,0.0578828,0.40688,3.22143,0,0.00025202,0.606849
16.021768707,0.000513296,0.188831,1.63497,1.22891,0.000695698,0.00842772,0.0525111,0.43221,2.84032,0,0.000138717,0.833998
16.068208617,0.000736658,0.156661,1.4,1.63163,0.0410053,0.00670364,0.0359823,0.433187,3.08327,0.030081,0.0170499,1.00774
16.114648526,0.000588138,0.802281,0.751331,1.90344,0.024225,0.0130043,0.0173041,0.347097,3.27923,0.0608294,0.132983,1.34558
16.161088435,0.000316933,0.805232,0.85833,1.3694,0.00384002,0.0459904,0,0.0742277,3.52756,0.000549375,0.316109,1.62113
16.207528345,0.067487,0.310838,0.90728,1.58401,0.315722,0.190874,0.11252,0.0313705,3.51232,0.00387808,0.0620917,1.41315
16.253968254,0.236395,0.166114,0.593722,1.54464,0.782728,0.0835406,0.212093,0.391856,2.86843,0,0.00178344,1.88504
16.300408163,0.300445,0.242078,0.636769,1.36571,0.924272,0.33955,0.59741,0.87762,1.74079,0.0536938,0.00123598,1.92131
16.346848073,0.361768,0.380466,0.774647,1.22052,0.884349,0.512717,0.779092,0.977547,1.36621,0.0941035,0.000609688,1.68493
16.393287982,0.374985,0.449714,0.829134,1.14678,0.850568,0.56921,0.743397,0.947008,1.5462,0.182159,0.000548978,1.47252
16.439727891,0.259218,0.190172,0.893199,1.71853,0.676269,0.387519,0.62142,0.370703,2.46584,0.238189,0,1.47481
16.486167800,0.130813,0.470986,1.57537,1.51031,0.00111816,0.0299037,0.207222,0.00891165,2.71765,0.196607,0.427531,1.39175
16.532607710,0.000435656,0.474279,1.68004,1.16976,0.0913593,0.166465,0.0796733,0,2.54603,0.211705,0.830823,1.01985
16.579047619,0.287754,0.234112,0.86443,1.11383,0.0323562,0.314119,0.0171862,0,2.36975,0.207894,0.615287,1.72666
16.625487528,0.48396,0.232576,0.413523,0.999609,0.112647,0.512356,0,0.125297,2.33749,0.000698368,0.0918,1.93495
16.671927438,0.546014,0.221992,0.608535,0.503157,0.162045,0.813131,0.00914563,0.189254,2.31988,0.000251126,0.164622,1.79013
16.718367347,0.734469,0.239709,0.690132,0.508104,0.159079,0.836923,0.0868509,0.159526,2.28909,0.000482306,0.144126,1.74353
16.764807256,0.589648,0.204385,0.610041,0.5994,0.0897685,0.796879,0.145732,0.152839,2.478,0.0873817,0.128416,1.96947
16.811247166,0.311127,0.666897,0.891808,0.998221,0.129183,0.290037,0.269258,0.0563653,2.41589,0.0352524,0.0685971,1.94482
16.857687075,0.276815,0.730858,1.37825,1.85498,0.0195227,0.121139,0.726122,0.0863355,1.64124,0.253616,0.663726,0.972656
16.904126984,0.0836038,0.560952,1.15836,2.43121,0.344339,0.0114805,0.555454,0.176712,1.70385,0.234473,0.520064,0.522303
16.950566893,0.00272513,0.315419,0.764154,2.54656,1.01089,0.00884036,0.434646,0.151724,1.75572,0.252551,0.551944,0.511169
16.997006803,0,0.295419,0.139685,2.23173,1.63005,0.0074371,0.170226,0.153485,1.90749,0.20303,0.731384,0.644773
17.043446712,0,0.28467,0.176739,1.74892,1.88746,0.012465,0.115368,0.149212,2.35786,0.0279362,0.881151,0.782404
17.089886621,0,0.461199,0.00301062,1.72401,1.83819,0.0160708,0.440654,0.426656,2.5581,0.0823416,0.804184,0.70711
17.136326531,0,0.357966,0.668688,1.7682,1.27134,0.0607153,0.633305,0.431324,2.68641,0.0346565,0.722842,0.819128
17.182766440,0.0157671,0.13742,0.937184,1.77634,0.129442,0.0746171,1.2404,0.292555,2.73516,0,0.626734,1.11739
17.229206349,0.118777,0,1.17522,1.35149,0.0185361,0.0511659,1.51011,0.329494,2.6462,0,0.675068,1.24362
17.275646259,0.0766435,0.136629,0.811671,1.17803,0.391936,0.2702,1.21245,0.270115,2.37702,0,0.514877,1.39722
17.322086168,0.111424,0.364142,0.379904,1.7878,0.812955,0.385457,0.74788,0.478814,0.785692,0.225768,0.698441,1.63312
17.368526077,0.166463,0.415478,0.497068,2.28802,0.644148,0.220048,1.14649,0.340069,0.201155,0.535806,1.45812,1.07057
17.414965986,0.280769,0.265678,0.991822,2.41945,0.219415,0.169634,1.0913,0.059955,0.209735,0.50294,1.76865,0.73206
17.461405896,0.374003,0.179619,1.27064,2.38826,0.232757,0.143497,1.46424,0.0413399,0.195987,0.264443,2.11007,0.291432
17.507845805,0.495668,0,1.44174,2.60689,0.0744404,0.127333,1.5421,0.0239924,0.41551,0.212162,2.29983,0.0703445
17.554285714,0.394175,0,1.24964,2.48434,0.186084,0.232929,1.32784,0.197401,0.158216,0,2.65118,0.0758457
17.600725624,0.366752,0,0.901356,1.7474,0.193867,0.90065,1.37396,0.21324,0.164102,0.0161482,2.99783,0.0255186
17.647165533,0.254268,0.138083,0.260508,0.889866,0.0547719,1.44527,1.55527,0.135498,0.139507,0.0828799,3.27345,2.04509e-05
17.693605442,0.256186,0.121424,0.104415,1.36686,0.0173545,1.2467,1.69841,0.0510545,0.138714,0.109024,3.17518,0
17.740045351,0.286146,0.15707,0.488487,1.07072,0.305619,1.46068,0.78134,0.024052,0.146246,0.112892,3.63293,0.0281722
17.786485261,0.126916,0.201029,0.374974,0.457175,0.238873,2.26323,0.0316995,0.0801155,0.115159,0.00541147,4.05649,0.169211
17.832925170,0.141701,0.339252,0.0486263,0.0686741,0.131359,2.67548,0.0510452,0.251145,0.104467,0,3.94101,0.143568
17.879365079,0.251429,0.435621,0.285993,0.0333736,0.0366374,2.89738,0.124612,0.383198,0.110468,0,3.69799,0
17.925804989,0.388842,0.396632,0.54119,0.116396,0.0367662,2.80531,0.612837,0.45423,0.123448,0.0353536,3.18265,0.00332579
17.972244898,0.386671,0.445821,0.728686,0.362765,0.144873,2.44131,1.20299,0.443756,0.105777,0.0846987,2.95362,0.010578
18.018684807,0.824015,0.491759,0.83356,0.107646,0.642622,1.47949,1.40392,0.237651,0.715961,0.124216,1.70398,0.511053
18.065124717,1.09774,0.420148,0.803808,0.106517,0.449463,0.377768,1.41862,0.189278,1.06485,0.0287541,1.4112,0.785394
